order_id,customer_id,order_date,amount,status,payment_mode,source_system,db_sync_ts
114975,38434,2025-05-18 05:00:00,174.76,completed,card,crm,2026-02-16
68031,15042,2025-04-18 11:00:00,37.05,completed,bank_transfer,web,2026-02-16
64255,7637,2025-05-13 09:00:00,,completed,upi,crm,2026-02-16
64167,12369,2025-03-18 06:00:00,225.86,pending,card,web,2026-02-16
105984,33137,2025-04-09 04:00:00,138.26,completed,card,web,2026-02-16
87838,15003,2025-05-25 07:00:00,79.05,cancelled,card,web,2026-02-16
74778,24205,2025-11-23 18:00:00,53.81,completed,bank_transfer,partner_portal,2026-02-16
19426,40198,2025-09-06 03:00:00,181.32,cancelled,card,partner_portal,2026-02-16
12922,34004,2025-01-15 09:00:00,122.88,pending,card,crm,2026-02-16
64499,14130,2025-01-06 17:00:00,80.23,completed,wallet,partner_portal,2026-02-16
33680,34257,2025-03-26 01:00:00,66.4,completed,card,web,2026-02-16
75469,29669,2025-03-28 19:00:00,,completed,bank_transfer,crm,2026-02-16
80224,10079,2025-02-11 22:00:00,323.16,completed,bank_transfer,crm,2026-02-16
49699,47993,2025-12-02 00:00:00,122.66,completed,card,web,2026-02-16
21621,48127,2025-06-04 00:00:00,160.15,completed,card,web,2026-02-16
20195,28425,2025-11-23 20:00:00,171.04,completed,wallet,partner_portal,2026-02-16
54148,44944,2025-06-25 12:00:00,179.4,completed,upi,partner_portal,2026-02-16
115348,13084,2025-08-01 07:00:00,27.62,completed,bank_transfer,web,2026-02-16
48009,11829,2025-11-04 06:00:00,256.32,completed,card,crm,2026-02-16
35635,14165,2025-11-01 04:00:00,271.04,completed,card,partner_portal,2026-02-16
68364,38997,2025-02-14 12:00:00,456.83,completed,card,web,2026-02-16
82215,2869,2025-06-27 02:00:00,229.56,completed,card,partner_portal,2026-02-16
92930,21558,2025-07-03 08:00:00,87.17,pending,bank_transfer,crm,2026-02-16
79845,11740,2025-02-18 07:00:00,363.33,completed,card,partner_portal,2026-02-16
13152,28048,2025-05-26 19:00:00,139.73,completed,card,web,2026-02-16
36279,1710,2025-01-22 10:00:00,231.61,completed,card,partner_portal,2026-02-16
18013,5983,2025-01-15 18:00:00,105.08,completed,card,partner_portal,2026-02-16
78197,7968,2025-06-29 08:00:00,250.22,completed,upi,web,2026-02-16
8746,34186,2025-11-19 20:00:00,31.22,completed,upi,web,2026-02-16
74295,41300,2025-12-13 11:00:00,83.38,completed,bank_transfer,partner_portal,2026-02-16
42916,48816,2025-03-30 20:00:00,273.11,completed,card,partner_portal,2026-02-16
69548,20765,2025-05-08 21:00:00,111.34,completed,bank_transfer,web,2026-02-16
115557,16551,2025-07-05 16:00:00,95.83,completed,bank_transfer,web,2026-02-16
29158,15288,2025-11-27 19:00:00,352.77,completed,bank_transfer,web,2026-02-16
59077,3651,2025-06-21 21:00:00,176.73,completed,upi,web,2026-02-16
18377,4167,2025-02-25 15:00:00,171.29,completed,upi,web,2026-02-16
14867,20526,2025-09-22 20:00:00,180.82,completed,card,web,2026-02-16
68045,7949,2025-01-16 05:00:00,19.17,cancelled,card,partner_portal,2026-02-16
58899,22138,2025-05-01 04:00:00,244.82,completed,card,web,2026-02-16
30359,8951,2026-01-06 01:00:00,199.2,completed,upi,crm,2026-02-16
117549,25586,2025-06-09 21:00:00,133.26,completed,card,partner_portal,2026-02-16
89421,36666,2025-08-26 16:00:00,169.5,completed,card,partner_portal,2026-02-16
115988,5851,2025-06-19 18:00:00,51.34,pending,bank_transfer,web,2026-02-16
118723,32659,2025-10-27 21:00:00,255.05,completed,card,crm,2026-02-16
104642,27780,2026-01-16 13:00:00,140.66,completed,upi,web,2026-02-16
23510,33332,2026-01-06 19:00:00,123.41,completed,card,web,2026-02-16
15919,6137,2025-02-17 17:00:00,165.45,cancelled,card,web,2026-02-16
40691,1284,2025-08-02 16:00:00,115.69,completed,card,web,2026-02-16
27119,33823,2025-06-13 10:00:00,88.22,cancelled,card,web,2026-02-16
56329,31377,2025-12-05 09:00:00,156.46,completed,bank_transfer,crm,2026-02-16
94791,32609,2025-08-11 04:00:00,149.29,pending,bank_transfer,web,2026-02-16
41201,9119,2026-01-13 15:00:00,31.64,cancelled,card,web,2026-02-16
18452,38294,2026-01-31 23:00:00,108.62,completed,bank_transfer,crm,2026-02-16
5516,22368,2025-10-26 13:00:00,131.8,completed,card,web,2026-02-16
37611,49354,2025-10-14 01:00:00,135.17,completed,card,crm,2026-02-16
57813,3415,2025-04-08 19:00:00,65.08,unknown,wallet,web,2026-02-16
60738,19629,2025-03-03 05:00:00,182.36,completed,card,crm,2026-02-16
101314,10459,2025-12-08 04:00:00,97.15,cancelled,card,partner_portal,2026-02-16
103427,45576,2025-04-18 04:00:00,66.15,completed,upi,crm,2026-02-16
115643,43672,2025-09-24 04:00:00,253.07,completed,upi,crm,2026-02-16
103061,47473,2025-10-19 15:00:00,247.87,completed,card,web,2026-02-16
113889,22365,2025-03-03 22:00:00,61.6,completed,bank_transfer,web,2026-02-16
74898,42839,2026-01-09 02:00:00,71.26,completed,upi,partner_portal,2026-02-16
102782,8862,2025-02-24 05:00:00,43.98,pending,card,web,2026-02-16
114522,18725,2025-07-05 13:00:00,355.92,completed,upi,crm,2026-02-16
110545,2679,2025-12-11 18:00:00,140.08,completed,wallet,web,2026-02-16
19659,45458,2026-01-24 12:00:00,225.54,completed,bank_transfer,crm,2026-02-16
26511,22079,2025-11-10 06:00:00,164.5,completed,card,web,2026-02-16
110036,16779,2025-07-30 18:00:00,261.81,completed,card,crm,2026-02-16
42996,15466,2025-12-29 11:00:00,118.44,completed,wallet,web,2026-02-16
1169,15012,2026-02-10 17:00:00,55.55,completed,card,partner_portal,2026-02-16
79713,39813,2025-03-14 19:00:00,112.98,cancelled,card,web,2026-02-16
766,5602,2025-03-11 04:00:00,66.32,completed,wallet,partner_portal,2026-02-16
64351,20805,2025-09-22 23:00:00,85.61,completed,upi,web,2026-02-16
38791,23193,2025-03-21 19:00:00,53.89,cancelled,card,crm,2026-02-16
58997,45671,2025-01-25 17:00:00,96.77,completed,bank_transfer,web,2026-02-16
4419,29712,2025-05-06 11:00:00,60.63,completed,bank_transfer,web,2026-02-16
25275,39318,2025-03-15 13:00:00,227.33,completed,card,web,2026-02-16
57699,14392,2025-07-26 20:00:00,144.99,completed,bank_transfer,web,2026-02-16
100850,14871,2025-04-23 17:00:00,,completed,upi,web,2026-02-16
22548,17545,2025-02-02 15:00:00,127.38,completed,card,web,2026-02-16
19934,9615,2025-07-04 05:00:00,130.85,completed,card,web,2026-02-16
39370,5226,2025-12-14 21:00:00,218.96,cancelled,card,web,2026-02-16
119386,8191,2025-05-26 16:00:00,329.82,completed,card,web,2026-02-16
18387,20615,2025-02-22 13:00:00,101.66,completed,wallet,web,2026-02-16
58508,21246,2025-03-22 23:00:00,133.31,completed,card,crm,2026-02-16
78658,29383,2025-05-22 04:00:00,134.66,completed,card,crm,2026-02-16
77251,49172,2025-08-10 06:00:00,123.61,cancelled,card,web,2026-02-16
81093,15475,2025-09-13 04:00:00,180.61,completed,card,web,2026-02-16
34916,28092,2026-01-06 15:00:00,95.32,completed,card,web,2026-02-16
99999,49220,2025-10-11 19:00:00,129.65,completed,upi,web,2026-02-16
59188,33059,2025-10-18 20:00:00,71.66,completed,card,web,2026-02-16
28608,43308,2026-01-23 20:00:00,134.65,completed,upi,crm,2026-02-16
35698,28374,2025-05-02 11:00:00,115.75,completed,wallet,partner_portal,2026-02-16
22611,31777,2025-07-26 21:00:00,353.84,completed,wallet,web,2026-02-16
2404,26270,2025-09-29 09:00:00,162.67,completed,upi,crm,2026-02-16
54825,19881,2025-09-28 01:00:00,103.66,completed,bank_transfer,web,2026-02-16
175,9968,2025-07-13 06:00:00,112.98,completed,card,crm,2026-02-16
64741,15940,2025-09-28 04:00:00,106.65,completed,card,crm,2026-02-16
13345,14562,2025-02-12 14:00:00,98.02,completed,upi,web,2026-02-16
111937,45469,2025-04-05 20:00:00,227.59,completed,bank_transfer,crm,2026-02-16
61395,24910,2025-01-03 13:00:00,41.22,pending,card,web,2026-02-16
54576,1769,2025-03-08 18:00:00,96.81,pending,card,crm,2026-02-16
11954,8034,2025-12-17 22:00:00,15.04,cancelled,bank_transfer,web,2026-02-16
61789,40223,2025-08-28 15:00:00,139.95,completed,card,crm,2026-02-16
90714,13358,2025-10-31 23:00:00,209.9,completed,wallet,web,2026-02-16
114582,46587,2025-01-19 17:00:00,103.48,completed,wallet,crm,2026-02-16
73076,38107,2025-04-19 05:00:00,249.26,cancelled,card,web,2026-02-16
59812,23872,2025-04-24 05:00:00,245.05,completed,wallet,web,2026-02-16
62083,32453,2025-03-14 22:00:00,81.38,completed,upi,web,2026-02-16
85478,3760,2025-01-04 11:00:00,188.56,unknown,upi,web,2026-02-16
94968,38869,2025-03-19 10:00:00,89.54,completed,card,crm,2026-02-16
118785,13930,2025-10-15 03:00:00,290.94,completed,card,web,2026-02-16
48795,7988,2025-11-20 12:00:00,215.29,completed,card,web,2026-02-16
111490,8369,2025-09-16 01:00:00,101.87,completed,bank_transfer,web,2026-02-16
95742,34164,2025-11-22 14:00:00,200.76,completed,bank_transfer,web,2026-02-16
35950,23513,2025-11-05 18:00:00,203.38,completed,card,crm,2026-02-16
91312,23560,2026-02-14 20:00:00,174.38,completed,card,crm,2026-02-16
69282,15334,2025-06-07 01:00:00,110.85,pending,card,partner_portal,2026-02-16
90682,46279,2025-07-17 03:00:00,271.33,completed,card,partner_portal,2026-02-16
32278,1640,2025-10-09 18:00:00,339.52,completed,wallet,partner_portal,2026-02-16
65028,7002,2025-01-25 09:00:00,53.84,completed,card,crm,2026-02-16
5549,18482,2025-10-03 02:00:00,160.73,completed,card,web,2026-02-16
93065,41057,2025-06-29 00:00:00,231.99,completed,bank_transfer,web,2026-02-16
54271,41055,2025-06-22 12:00:00,126.28,pending,upi,web,2026-02-16
107982,47336,2025-08-02 17:00:00,32.68,completed,card,partner_portal,2026-02-16
43979,33673,2025-01-22 03:00:00,113.36,completed,upi,web,2026-02-16
105015,17397,2025-11-14 01:00:00,88.49,cancelled,upi,web,2026-02-16
81401,22614,2025-01-04 04:00:00,121.96,pending,wallet,web,2026-02-16
37515,12815,2025-05-21 14:00:00,202.36,cancelled,upi,partner_portal,2026-02-16
10168,6381,2025-01-13 08:00:00,167.02,completed,card,web,2026-02-16
78911,26363,2025-02-22 01:00:00,107.04,completed,upi,web,2026-02-16
105443,21442,2026-02-01 06:00:00,118.57,completed,wallet,web,2026-02-16
63248,27570,2025-06-14 06:00:00,86.36,cancelled,card,partner_portal,2026-02-16
78723,27079,2025-10-07 16:00:00,114.08,completed,card,web,2026-02-16
91659,47683,2025-07-25 12:00:00,251.01,completed,bank_transfer,partner_portal,2026-02-16
81654,11770,2025-11-16 12:00:00,203.33,completed,wallet,web,2026-02-16
118436,46645,2025-07-23 07:00:00,131.19,completed,card,web,2026-02-16
185,37731,2025-04-27 13:00:00,85.98,completed,card,web,2026-02-16
89862,5917,2025-10-22 11:00:00,193.84,completed,card,web,2026-02-16
17871,29109,2025-07-04 19:00:00,430.79,completed,bank_transfer,web,2026-02-16
40042,8549,2025-02-28 06:00:00,126.23,completed,card,web,2026-02-16
45492,16269,2025-11-16 17:00:00,114.86,completed,upi,web,2026-02-16
98425,38918,2025-07-07 11:00:00,39.64,completed,upi,partner_portal,2026-02-16
119363,6909,2026-01-12 02:00:00,113.53,pending,upi,partner_portal,2026-02-16
76722,33290,2025-12-24 18:00:00,180.59,completed,card,web,2026-02-16
30318,27661,2025-03-29 14:00:00,51.05,completed,wallet,crm,2026-02-16
11915,27140,2025-04-15 08:00:00,167.44,completed,bank_transfer,crm,2026-02-16
39700,35815,2025-08-06 00:00:00,42.5,completed,card,crm,2026-02-16
12814,22198,2025-02-04 21:00:00,103.44,completed,card,crm,2026-02-16
56,32698,2025-05-17 19:00:00,81.05,completed,card,partner_portal,2026-02-16
108457,6358,2025-10-28 07:00:00,32.43,pending,upi,web,2026-02-16
59508,25161,2025-01-28 17:00:00,130.0,completed,card,partner_portal,2026-02-16
31491,2448,2025-05-10 10:00:00,95.7,completed,card,partner_portal,2026-02-16
86736,30939,2025-02-10 03:00:00,150.04,completed,bank_transfer,web,2026-02-16
112714,24333,2025-02-06 15:00:00,223.4,completed,card,partner_portal,2026-02-16
88743,18422,2025-10-26 00:00:00,463.41,cancelled,card,web,2026-02-16
52176,21553,2025-12-10 05:00:00,179.19,completed,card,web,2026-02-16
55513,27464,2025-01-15 12:00:00,102.25,pending,bank_transfer,crm,2026-02-16
55007,5965,2025-02-25 22:00:00,107.25,completed,wallet,web,2026-02-16
67971,15458,2025-07-20 22:00:00,197.52,completed,wallet,partner_portal,2026-02-16
11873,20807,2025-03-13 17:00:00,196.89,cancelled,card,web,2026-02-16
76120,35842,2025-03-21 20:00:00,28.01,completed,upi,crm,2026-02-16
113888,44200,2025-08-04 18:00:00,334.43,completed,upi,web,2026-02-16
104905,14111,2026-01-24 23:00:00,193.52,cancelled,card,web,2026-02-16
67576,37491,2025-12-09 01:00:00,311.13,completed,bank_transfer,web,2026-02-16
106208,32810,2025-10-18 07:00:00,137.88,completed,upi,crm,2026-02-16
62574,23702,2025-06-25 15:00:00,254.7,completed,upi,web,2026-02-16
755,47166,2025-06-30 15:00:00,114.12,completed,bank_transfer,partner_portal,2026-02-16
40674,10868,2025-12-02 13:00:00,79.57,completed,card,web,2026-02-16
118483,21129,2025-08-13 01:00:00,309.83,completed,upi,crm,2026-02-16
49374,36426,2025-03-19 06:00:00,219.45,unknown,card,web,2026-02-16
94466,7413,2025-07-01 02:00:00,79.07,completed,card,partner_portal,2026-02-16
89079,16015,2025-05-17 14:00:00,313.36,completed,bank_transfer,web,2026-02-16
43998,3987,2025-12-13 01:00:00,379.2,completed,card,web,2026-02-16
57053,28277,2025-06-29 23:00:00,135.67,completed,card,partner_portal,2026-02-16
87596,33274,2025-02-23 02:00:00,122.6,completed,card,partner_portal,2026-02-16
6033,20578,2025-02-03 16:00:00,75.27,completed,card,web,2026-02-16
75248,14175,2025-11-29 16:00:00,174.61,completed,card,web,2026-02-16
32629,10006,2026-02-14 15:00:00,75.56,completed,upi,partner_portal,2026-02-16
49260,18176,2025-09-05 20:00:00,129.77,completed,bank_transfer,crm,2026-02-16
61031,26615,2025-06-27 08:00:00,42.98,completed,wallet,crm,2026-02-16
23918,48162,2025-07-07 23:00:00,98.25,completed,card,crm,2026-02-16
77277,39277,2026-01-29 13:00:00,81.98,completed,bank_transfer,crm,2026-02-16
65901,49854,2025-07-25 09:00:00,109.68,completed,wallet,crm,2026-02-16
23571,31731,2025-03-27 15:00:00,126.91,pending,card,partner_portal,2026-02-16
61030,15139,2025-09-06 12:00:00,91.23,completed,upi,web,2026-02-16
46717,28341,2025-01-28 11:00:00,74.03,completed,card,web,2026-02-16
63582,20209,2026-02-07 14:00:00,92.94,completed,upi,web,2026-02-16
97674,38433,2025-09-30 17:00:00,75.47,completed,card,web,2026-02-16
56837,29990,2025-07-12 11:00:00,89.27,completed,bank_transfer,crm,2026-02-16
93271,23822,2025-05-05 20:00:00,113.01,completed,card,partner_portal,2026-02-16
78609,21970,2025-01-19 05:00:00,27.84,pending,wallet,web,2026-02-16
44750,34293,2025-05-12 16:00:00,155.03,cancelled,card,crm,2026-02-16
2235,42939,2025-02-16 00:00:00,107.23,completed,card,partner_portal,2026-02-16
85397,38933,2025-07-25 05:00:00,18.14,cancelled,card,web,2026-02-16
81976,22148,2025-05-24 11:00:00,171.15,pending,wallet,web,2026-02-16
92103,38296,2025-04-07 17:00:00,95.42,completed,card,web,2026-02-16
93578,39995,2025-02-21 20:00:00,73.79,pending,card,crm,2026-02-16
51934,11114,2025-02-23 05:00:00,154.63,completed,upi,web,2026-02-16
82036,18853,2025-03-18 02:00:00,174.52,completed,upi,web,2026-02-16
23020,8951,2025-06-22 06:00:00,149.87,completed,bank_transfer,web,2026-02-16
110601,6761,2025-01-30 23:00:00,196.45,completed,upi,web,2026-02-16
74246,28216,2025-12-03 22:00:00,140.61,completed,card,web,2026-02-16
25671,12849,2025-09-19 13:00:00,349.63,completed,card,crm,2026-02-16
3585,18782,2025-03-16 14:00:00,232.37,completed,card,web,2026-02-16
47131,34255,2025-12-12 23:00:00,52.45,cancelled,card,web,2026-02-16
8235,35966,2025-05-26 16:00:00,93.19,completed,upi,web,2026-02-16
68667,22510,2025-07-28 17:00:00,136.97,completed,card,crm,2026-02-16
74210,46187,2026-01-23 10:00:00,99.66,completed,card,web,2026-02-16
33859,27026,2025-03-27 17:00:00,87.48,completed,upi,web,2026-02-16
102826,22956,2025-12-17 06:00:00,136.02,cancelled,card,partner_portal,2026-02-16
42509,49921,2025-04-30 01:00:00,97.59,cancelled,card,partner_portal,2026-02-16
36782,44741,2025-04-21 19:00:00,205.99,completed,card,crm,2026-02-16
98322,40240,2025-05-09 01:00:00,170.28,completed,bank_transfer,crm,2026-02-16
22311,22053,2025-10-09 09:00:00,114.71,completed,card,web,2026-02-16
112156,11184,2025-03-05 20:00:00,103.15,cancelled,bank_transfer,crm,2026-02-16
22387,35286,2026-01-31 04:00:00,78.69,completed,bank_transfer,crm,2026-02-16
57379,10187,2025-03-03 19:00:00,128.21,completed,card,web,2026-02-16
35326,37722,2026-01-30 19:00:00,210.63,completed,card,partner_portal,2026-02-16
111942,43895,2025-02-15 21:00:00,162.73,completed,bank_transfer,crm,2026-02-16
5852,16094,2025-07-24 21:00:00,265.33,completed,upi,web,2026-02-16
118734,2330,2025-10-25 13:00:00,93.94,completed,card,web,2026-02-16
91844,44166,2025-01-13 13:00:00,159.16,completed,card,crm,2026-02-16
29291,40998,2025-08-14 05:00:00,417.61,completed,card,web,2026-02-16
84507,1729,2025-06-30 07:00:00,168.16,completed,card,partner_portal,2026-02-16
12307,20175,2025-06-26 08:00:00,183.46,cancelled,bank_transfer,crm,2026-02-16
5273,49218,2025-11-21 07:00:00,52.06,cancelled,bank_transfer,web,2026-02-16
7963,28934,2025-01-01 18:00:00,229.72,completed,card,web,2026-02-16
90087,45063,2025-07-23 07:00:00,141.34,completed,card,web,2026-02-16
53052,42540,2025-08-29 13:00:00,69.55,cancelled,upi,crm,2026-02-16
49502,12643,2025-05-24 03:00:00,107.65,completed,upi,web,2026-02-16
53560,1061,2025-08-31 22:00:00,76.98,pending,card,partner_portal,2026-02-16
32569,30143,2025-03-28 07:00:00,25.95,completed,upi,web,2026-02-16
113520,19325,2025-01-05 22:00:00,268.25,completed,card,crm,2026-02-16
32729,10695,2026-02-01 20:00:00,90.64,completed,card,crm,2026-02-16
9120,10760,2026-01-24 11:00:00,88.35,completed,card,web,2026-02-16
76040,25709,2025-01-22 20:00:00,222.46,completed,card,web,2026-02-16
85480,40159,2025-06-20 00:00:00,170.14,completed,card,crm,2026-02-16
85804,40195,2025-09-21 04:00:00,119.42,pending,upi,crm,2026-02-16
104395,21862,2025-04-27 20:00:00,82.75,completed,card,web,2026-02-16
68830,42701,2025-08-24 01:00:00,50.13,completed,card,web,2026-02-16
57177,49344,2025-01-23 22:00:00,115.71,completed,upi,web,2026-02-16
81568,21570,2025-07-18 04:00:00,121.53,completed,card,crm,2026-02-16
8010,9745,2025-11-29 00:00:00,139.8,completed,card,web,2026-02-16
73905,41297,2025-10-21 16:00:00,47.49,cancelled,card,web,2026-02-16
34396,33158,2025-01-30 23:00:00,174.58,completed,card,crm,2026-02-16
3037,17499,2025-06-10 20:00:00,165.44,completed,card,web,2026-02-16
105628,41026,2025-02-17 01:00:00,189.04,completed,bank_transfer,crm,2026-02-16
104847,26984,2025-11-30 02:00:00,230.47,cancelled,card,web,2026-02-16
108726,22944,2025-10-20 12:00:00,266.45,pending,card,crm,2026-02-16
75963,37739,2025-10-06 06:00:00,123.4,completed,card,crm,2026-02-16
65159,17184,2025-09-07 06:00:00,76.66,completed,bank_transfer,web,2026-02-16
64369,42054,2025-10-21 03:00:00,286.21,pending,card,web,2026-02-16
100443,21371,2025-12-08 11:00:00,135.87,cancelled,wallet,crm,2026-02-16
33574,23271,2025-12-07 18:00:00,111.3,completed,upi,crm,2026-02-16
100145,45265,2025-04-13 08:00:00,38.71,completed,card,partner_portal,2026-02-16
76122,1059,2025-02-14 01:00:00,95.56,completed,card,partner_portal,2026-02-16
36981,16901,2026-01-06 00:00:00,133.2,completed,card,crm,2026-02-16
10998,21708,2025-03-27 16:00:00,312.22,completed,upi,crm,2026-02-16
74387,47216,2025-10-08 06:00:00,89.43,completed,wallet,crm,2026-02-16
74593,26146,2025-04-13 22:00:00,84.2,completed,card,web,2026-02-16
77281,30303,2025-02-16 10:00:00,356.52,pending,card,crm,2026-02-16
110337,30219,2026-01-15 01:00:00,212.55,completed,wallet,web,2026-02-16
89710,36701,2025-05-11 05:00:00,150.13,completed,card,crm,2026-02-16
23952,22437,2025-03-30 07:00:00,311.42,pending,upi,web,2026-02-16
66855,20824,2025-03-04 04:00:00,267.12,completed,card,web,2026-02-16
39570,17751,2026-01-26 06:00:00,150.69,pending,upi,crm,2026-02-16
40329,15314,2025-03-29 11:00:00,276.58,completed,wallet,web,2026-02-16
49975,7302,2025-09-18 13:00:00,100.46,completed,upi,web,2026-02-16
52110,4278,2025-07-02 04:00:00,221.91,completed,upi,crm,2026-02-16
114113,45731,2025-01-30 07:00:00,72.67,completed,bank_transfer,web,2026-02-16
19797,6046,2026-01-13 09:00:00,175.6,completed,upi,crm,2026-02-16
26361,34877,2025-12-05 10:00:00,268.91,completed,upi,web,2026-02-16
66511,47222,2025-06-25 04:00:00,79.76,completed,wallet,web,2026-02-16
111039,36165,2025-06-27 07:00:00,65.22,pending,upi,web,2026-02-16
76603,29437,2026-01-04 21:00:00,110.42,pending,upi,web,2026-02-16
85702,8794,2025-04-30 10:00:00,120.12,pending,bank_transfer,web,2026-02-16
61034,31271,2025-03-19 02:00:00,64.07,completed,card,web,2026-02-16
62136,26756,2025-12-13 16:00:00,63.73,completed,bank_transfer,crm,2026-02-16
21810,8806,2025-07-02 19:00:00,352.7,cancelled,upi,web,2026-02-16
79982,22200,2025-04-15 06:00:00,453.17,completed,bank_transfer,web,2026-02-16
3740,17909,2025-06-03 19:00:00,85.64,completed,card,crm,2026-02-16
27972,44396,2025-03-08 11:00:00,59.16,completed,bank_transfer,web,2026-02-16
26807,5815,2025-09-27 23:00:00,165.65,completed,card,crm,2026-02-16
118139,36345,2026-01-02 03:00:00,138.08,completed,card,web,2026-02-16
108186,7344,2025-04-09 11:00:00,138.73,pending,bank_transfer,partner_portal,2026-02-16
100539,4701,2025-06-06 04:00:00,187.8,pending,card,web,2026-02-16
61770,31601,2025-11-24 04:00:00,88.22,pending,upi,crm,2026-02-16
54847,33549,2025-10-03 13:00:00,156.05,completed,bank_transfer,partner_portal,2026-02-16
99963,32178,2025-11-14 11:00:00,241.57,completed,card,web,2026-02-16
48592,13671,2025-12-18 23:00:00,156.35,unknown,wallet,crm,2026-02-16
71164,28479,2025-04-29 17:00:00,179.62,completed,wallet,partner_portal,2026-02-16
117785,39764,2025-03-29 16:00:00,111.86,completed,card,web,2026-02-16
71108,41873,2025-05-08 00:00:00,122.55,completed,upi,web,2026-02-16
22580,8195,2025-06-09 17:00:00,81.31,pending,card,web,2026-02-16
104888,26158,2025-06-01 09:00:00,286.14,completed,card,partner_portal,2026-02-16
5376,7015,2025-07-20 01:00:00,51.91,completed,card,crm,2026-02-16
39572,46642,2025-11-04 00:00:00,53.48,pending,bank_transfer,partner_portal,2026-02-16
32064,10685,2025-08-20 13:00:00,129.99,completed,wallet,crm,2026-02-16
51732,36535,2025-03-11 05:00:00,293.82,pending,card,partner_portal,2026-02-16
6049,29104,2025-06-12 04:00:00,170.51,unknown,card,crm,2026-02-16
23148,9197,2025-03-28 01:00:00,75.2,cancelled,card,web,2026-02-16
91525,39785,2025-09-14 11:00:00,200.86,completed,card,web,2026-02-16
83700,3439,2026-01-31 21:00:00,77.89,pending,card,partner_portal,2026-02-16
17833,17650,2025-03-06 16:00:00,59.01,cancelled,card,web,2026-02-16
58136,8837,2025-07-13 08:00:00,109.51,completed,bank_transfer,partner_portal,2026-02-16
107745,21250,2026-02-04 16:00:00,149.62,completed,card,partner_portal,2026-02-16
74320,12923,2025-05-31 09:00:00,130.35,pending,card,crm,2026-02-16
71636,47114,2026-01-19 09:00:00,171.66,completed,upi,web,2026-02-16
118539,10318,2025-06-12 21:00:00,207.25,pending,card,web,2026-02-16
105746,22441,2025-07-24 11:00:00,163.82,pending,upi,web,2026-02-16
69358,1128,2025-11-30 20:00:00,77.09,completed,upi,web,2026-02-16
71470,19973,2025-05-31 18:00:00,57.95,pending,card,web,2026-02-16
90347,39143,2025-10-26 23:00:00,94.71,completed,upi,web,2026-02-16
5445,2494,2025-10-15 09:00:00,287.63,completed,card,web,2026-02-16
53742,41092,2025-05-15 00:00:00,143.31,completed,upi,web,2026-02-16
33626,9475,2025-03-17 15:00:00,124.89,pending,upi,web,2026-02-16
92131,20085,2025-01-27 20:00:00,84.1,completed,upi,partner_portal,2026-02-16
21314,22961,2025-06-15 04:00:00,338.55,completed,bank_transfer,web,2026-02-16
62179,29985,2025-11-30 17:00:00,178.7,completed,upi,web,2026-02-16
81625,44320,2025-03-20 09:00:00,159.23,cancelled,upi,crm,2026-02-16
84014,43483,2025-11-17 03:00:00,138.31,pending,card,web,2026-02-16
96919,29204,2025-10-14 23:00:00,159.32,completed,card,crm,2026-02-16
73066,13069,2025-09-16 20:00:00,97.81,cancelled,card,partner_portal,2026-02-16
55073,27773,2025-02-25 11:00:00,158.66,completed,card,web,2026-02-16
114965,3485,2026-01-31 07:00:00,255.68,completed,wallet,web,2026-02-16
60893,42236,2025-10-05 00:00:00,177.46,completed,upi,web,2026-02-16
49832,33550,2025-02-16 16:00:00,67.99,completed,bank_transfer,crm,2026-02-16
83088,11699,2025-08-19 21:00:00,155.99,completed,card,web,2026-02-16
119659,34616,2026-01-18 02:00:00,44.64,completed,card,web,2026-02-16
27243,13755,2025-12-01 15:00:00,257.07,pending,card,web,2026-02-16
53124,38125,2025-11-14 13:00:00,98.5,pending,card,crm,2026-02-16
74944,18033,2025-12-13 10:00:00,130.69,completed,card,web,2026-02-16
38692,24118,2025-05-21 08:00:00,76.72,completed,wallet,partner_portal,2026-02-16
59001,15840,2025-11-18 15:00:00,181.17,completed,card,web,2026-02-16
42159,44401,2025-11-26 13:00:00,187.02,pending,card,partner_portal,2026-02-16
91158,15620,2025-06-24 03:00:00,151.34,pending,card,web,2026-02-16
929,11104,2025-08-27 20:00:00,124.21,completed,card,partner_portal,2026-02-16
92244,2391,2025-10-30 16:00:00,58.32,completed,upi,web,2026-02-16
53873,43503,2025-02-09 12:00:00,38.04,completed,upi,web,2026-02-16
31668,29129,2025-03-30 02:00:00,178.62,pending,wallet,crm,2026-02-16
107481,18261,2025-06-04 01:00:00,212.41,completed,card,web,2026-02-16
26370,8360,2026-01-06 04:00:00,84.46,cancelled,wallet,partner_portal,2026-02-16
78306,17730,2025-03-11 14:00:00,153.59,completed,card,web,2026-02-16
90084,44530,2025-05-20 03:00:00,78.36,completed,card,crm,2026-02-16
82260,35719,2025-01-21 02:00:00,209.91,completed,card,web,2026-02-16
55602,28783,2026-01-01 12:00:00,328.28,unknown,bank_transfer,web,2026-02-16
82813,5632,2025-07-06 01:00:00,39.84,completed,card,web,2026-02-16
107939,34455,2025-02-09 03:00:00,86.42,pending,upi,crm,2026-02-16
95016,12267,2025-09-29 21:00:00,187.88,pending,card,partner_portal,2026-02-16
68327,47868,2025-02-10 13:00:00,181.92,completed,card,partner_portal,2026-02-16
118657,29942,2025-02-15 13:00:00,259.95,completed,bank_transfer,partner_portal,2026-02-16
26185,12122,2025-05-23 23:00:00,168.04,cancelled,wallet,crm,2026-02-16
